İlan No:,İlan Tarihi:,Marka:,Seri:,Model:,Yıl:,Yakıt Tipi:,Vites Tipi:,Motor Hacmi:,Motor Gücü:,Kilometre:,car_link:,price,boya_degisen,aciklama
 16022140   , 04 Şubat 2021   , Volkswagen   , Passat   , 1.6 FSi Comfortline   , 2006   , Benzin   , Düz   , 1598 cc   , 115 hp   , 185.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-volkswagen-passat-1-6-fsi-comfortline/sahibinden-volkswagen-passat-1-6-fsi-comfortline-2006-model/16022140,  122.500 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Boyanmış  Sol Arka Çamurluk:  Boyanmış  Sağ Arka Kapı:  Değişmiş  Sol Arka Kapı:  Boyanmış  Sağ Ön Çamurluk:  Boyanmış  Sol Ön Çamurluk:  Boyanmış  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Toplam Tramer Tutarı:  6.000 TL  ,Tüm bakımları zamanda yapılmış olup masrafsızdır.Fenni muayenesi 9. Ay LPG uyumlu motor Hasar kaydı parça parça 6 bin TL civarı 2 parça değişen 3 parça boya var Tavan kaput bagaj sol ön kapı boyasızAraç ilk sahibinden alındı. Ciddi alıcılar ulaşırsa sevinirim. Plaka bilerek gizlendi. Tüm fonksiyonu çalışır durumda Yokuş kalkış desteği Klima Far sensörü Park sensörü her şeyi faal durum daDeri döşeme yapılmıştır araca Farlar beyaz Dabıl teyp takıldı. Herkese hayırlı satışlar 
 16057541   , 04 Şubat 2021   , Fiat   , Bravo   , 1.6 SX   , 2001   , LPG & Benzin   , Düz   , 1581 cc   , 103 hp   , 278.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-fiat-bravo-1-6-sx/sahibinden-fiat-bravo-1-6-sx-2001-model/16057541,  36.000 TL  , Satıcı bu ilan için boya - değişen  - tramer bilgisi vermemiştir.Detaylı bilgi almak için satıcı ile iletişime geçebilirsiniz. ,Basık spor araç çalışmayan hiçbir akşamı yok kısalar zenon far resimlerde gördüğünüz gibi temiz bir araçtır gel gör al git 
 16131747   , 04 Şubat 2021   , Chevrolet   , Cruze   , 1.6 LS   , 2011   , Benzin   , Düz   , 1598 cc   , 124 hp   , 94.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-chevrolet-cruze-1-6-ls/sahibinden-chevrolet-cruze-1-6-ls-2011-model/16131747,  130.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş ,ARACIM 2011 MODEL 1.6 BENZİN+LPG 124 HP MODELİNİN EN FULLUDUR  ORJİNAL 94 KM DEDİR. İLK SAHİBİNDEN 1  AY ONCE ALİNMİSTİR HATASIZDİR FABRİKASYONDUR HERSEYİ SONRADAN TAKİLMA UYDURMA MAZEME YOKTUR TUM BAKİLARİ SERVİSTE YAPİLMİSTİR TİK SES YOKTUR PASTA CİLA BOYA KORUMA YENİDİR CAM FİLMİ OZENLE YAPİLMİSTİR GARANTİLİ FAR VE SİS XENON VARDIRANDROİD TEYP MEVCUT  OZEL ORTABEDİK KOLTUK KİLİFLARİ VAR COK EXTRALİ ARACTİR PARA HARCANANCAK HİCBİR YERİ YOKTUR 05448072916
 15328847   , 04 Şubat 2021   , Ford   , Focus   , 1.6 TDCi Trend X   , 2017   , Dizel   , Düz   , 1560 cc   , 95 hp   , 48.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-ford-focus-1-6-tdci-trend-x/sahibinden-hatasiz-boyasiz-ford-focus/15328847,  192.500 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş ,Vizesi yeni yapıldı.Herhangi bir hatası yok.Sağ arka kapı altında el kadar çizik vardır.İstenilen servise gösterilebilir.Söylenenden başka bir şey çıkarsa tüm masraflar şahsım adıma çekilir.05362971705 bu numaradan arayabilirsiniz.
 15866870   , 04 Şubat 2021   , Audi   , A3   , A3 Sportback 1.6 Ambiente   , 2003   , LPG & Benzin   , Düz   , 1595 cc   , 101 hp   , 300.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-audi-a3-sportback-1-6-ambiente/sahibinden-audi-a3-sportback-1-6-ambiente-2003-model/15866870,  55.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Boyanmış  Arka Kaput:  Boyanmış  Sol Arka Çamurluk:  Boyanmış  Sağ Arka Kapı:  Boyanmış  Sağ Ön Kapı:  Boyanmış  Tavan:  Boyanmış  Sol Arka Kapı:  Boyanmış  Sol Ön Kapı:  Boyanmış  Sağ Ön Çamurluk:  Boyanmış  Motor Kaputu:  Boyanmış  Sol Ön Çamurluk:  Boyanmış  Ön Tampon:  Boyanmış  Arka Tampon:  Boyanmış  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Tramer tutarı yok   ,Arac komple boyalı yaşı geregi çalışmayan aksam yok çelik jantlı lastik istiyor pazarlık yok 5 kapılı hasar kaydı 1500 küçük mevla sag kapı değişmiş motor çok iyi masrafsız araç bin ğit
 15402275   , 04 Şubat 2021   , Opel   , Astra   , 1.6 Edition   , 2012   , LPG & Benzin   , Düz   , 1598 cc   , 115 hp   , 143.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-opel-astra-1-6-edition/opel-astra-2012-satilik-a/15402275,  107.750 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Boyanmış  Motor Kaputu:  Boyanmış  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Toplam Tramer Tutarı:  16.000 TL  ,Arabam full doludur... Ön arka kamera hız sabitleme sınırlama geniş ekran 17 cant..   16 bin hasar kaydı var.. Ağır hasar kaydı değil..kaput boyalı.. Tavanda da çok az boya var..sebebi site bariyere sürtmeden dir...pazarlık yok...üzerine para alabileceğim araçlarla takas olur..
 14384152   , 04 Şubat 2021   , Ford   , Focus   , 1.6 TDCi Trend X   , 2015   , Dizel   , Düz   , 1560 cc   , 95 hp   , 117.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-ford-focus-1-6-tdci-trend-x/sahibinden-ford-focus-1-6-tdci-trend-x-2015-model/14384152,  162.500 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Boyanmış  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Boyanmış  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Toplam Tramer Tutarı:  1.500 TL  ,Aracın bakımları yeni yapıldı lastikleri yeni muayene  2 yıl geçerlidir temiz ve titiz kullanılmıştır iki parça boyalı işaretlenmiştir harici hatasız değişensizdir 
 16056811   , 04 Şubat 2021   , Renault   , Symbol   , 1.2 Authentique   , 2012   , Benzin   , Düz   , 1149 cc   , 75 hp   , 75.500 km   ,https://www.arabam.com//ilan/sahibinden-satilik-renault-symbol-1-2-authentique/sahibinden-degisensiz-boyasiz-75000-km-de-symbol/16056811,  82.500 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş ,"Merhabalar;Aracımda değişen, boya, güneş yanığı,dolu izi, ezik ve göçük yoktur. Resimlerde kaputta dalgalanma var gibi gözüküyor ama kesinlikle öyle birşey yok özellikle 8'inci resimde yamaç paraşütü yapan vatandaşın gölgesi de belirmiş ve bunlar tamamen yansımadan kaynaklanmış olup en ufak bir hata yoktur.
Orijinal 75000 kilometrededir. 16 valftir ve 1.2 olmasına rağmen çekişi de gayet iyidir. LPG hiç takılmamıştır bundan dolayı motoru yıpranmamıştır, yakıt sarfiyatı düşük olduğu için LPG'ye de gerek yoktur zaten.
Muayene 2022 Eylül ayındadır. Çalışmayan aksamı olmayıp herhangi bir arızası yoktur.
Aracı ilk sahibinden aldım ve ekspertizini Tarcanlar Kayseri'de yaptırdım. Aracım yapılan ekspertizde %98 değerlendirme puanı almıştır yani 0 kilometre emsalidir.Söylediklerim haricinde bir olumsuzluk ortaya çıkarsa masraflar bana aittir. Yedek anahtarı ve kitapçığı mevcuttur. Makul ölçüde pazarlık payı vardır.Çek, senet, vade, takas kesinlikle yoktur lütfen teklif etmeyiniz sadece nakit satılıktır.İlginiz için teşekkür ederim.
 "
 16088717   , 04 Şubat 2021   , Volkswagen   , Passat   , 1.9 TDi Comfortline   , 2003   , Dizel   , Düz   , 1896 cc   , 130 hp   , 440.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-volkswagen-passat-1-9-tdi-comfortline/sahibinden-volkswagen-passat-1-9-tdi-comfortline-2003-model-kayseri/16088717,  90.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Boyanmış  Arka Kaput:  Boyanmış  Sol Arka Çamurluk:  Boyanmış  Sağ Arka Kapı:  Boyanmış  Sağ Ön Kapı:  Boyanmış  Tavan:  Orijinal  Sol Arka Kapı:  Boyanmış  Sol Ön Kapı:  Boyanmış  Sağ Ön Çamurluk:  Boyanmış  Motor Kaputu:  Boyanmış  Sol Ön Çamurluk:  Boyanmış  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş ,Takas olur
 16137365   , 04 Şubat 2021   , Ford   , Fiesta   , 1.4 Titanium   , 2012   , Benzin   , Düz   , 1388 cc   , 96 hp   , 47.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-ford-fiesta-1-4-titanium/2012-model-cok-temiz-ford-fiesta-1-4-titanium-kazasiz-degisensiz-250-tl-tramer-mevcut/16137365,  135.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Lokal Boyanmış  Sol Arka Çamurluk:  Lokal Boyanmış  Motor Kaputu:  Lokal Boyanmış  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Toplam Tramer Tutarı:  250 TL  ,2012 fiesta 1.4 titanyum kazasız değişensiz 250 TL tramer mevcut anahtar değişiminden dolayı 2 buçuk parça boyalı benzinli Manuel  3 sahibiyim aracın araç pişman olmayacağını yakıt cimrisi bş araç alana hayırlı olsun şimdiden 
 16134331   , 04 Şubat 2021   , Opel   , Corsa   , 1.3 CDTI Enjoy   , 2009   , Dizel   , Düz   , 1248 cc   , 75 hp   , 113.500 km   ,https://www.arabam.com//ilan/sahibinden-satilik-opel-corsa-1-3-cdti-enjoy/sahibinden-opel-corsa-1-3-cdti-enjoy-2009-model/16134331,  108.500 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Arka Kaput:  Boyanmış  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Toplam Tramer Tutarı:  1.000 TL  ,"Aracım İzmir Arkas çıkışlıdır. Ecoflex özel seridir yakıt konusunda çok ekonomiktir.Aracın ilk sahibiyim, araç hiç el değiştirmemiş ve tek sürücü tarafından kullanılmıştır. Değişen hiç bir parçası yoktur. Bagaj kapağı boyalıdır oto king de boyanmıştır (kaza sonucu olmamıştır) aracın içinde hiçbir yıpranma yoktur. Sıfır kokusu üzerinde .Tüm ekipmanları sorunsuz çalışmaktadır. Aracın 2022 marta kadar vizesi ve egzoz ölçümü mevcuttur. Karter koruması vardır. Yedek anahtarı ve kitapçıkları sıfır olarak mevcuttur. Araç hafta içi günleri Konak ta görülebilir. "
 16138254   , 04 Şubat 2021   , Honda   , Civic   , 1.6 i-VTEC Dream   , 2007   , LPG & Benzin   , Düz   , 1595 cc   , 125 hp   , 148.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-honda-civic-1-6-i-vtec-dream/sahibinden-honda-civic-1-6-i-vtec-dream-2007-model/16138254,  120.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sol Arka Çamurluk:  Boyanmış  Sol Arka Kapı:  Boyanmış  Sol Ön Kapı:  Boyanmış  Sağ Ön Çamurluk:  Boyanmış  Motor Kaputu:  Boyanmış  Sol Ön Çamurluk:  Boyanmış  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Toplam Tramer Tutarı:  1.300 TL  ,ASKERİ PERSONELDEN DEĞİŞENSİZ HONDA 
 16445155   , 04 Şubat 2021   , Volkswagen   , Passat   , 1.5 TSi Business   , 2019   , Benzin   , Yarı Otomatik   , 1498 cc   , 150 hp   , 42.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-volkswagen-passat-1-5-tsi-business/ww-passat-acilir-tavan-katlanir-ayna-hatasiz-degisensiz-18-dartford-jant-r-line-gorunum/16445155,  354.500 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Tramer tutarı yok   ,"2020 Çıkışlı, Açılır Tavan, Full Orjinal Kromaj, Dartford 18'' Jant, Katlanır Ayna,38.000 Km, Hatasız, Tramersiz, Apple Connect, 3M Cam Filmi, Yeni Pirelli Lastik."
 16646761   , 04 Şubat 2021   , Kia   , Picanto   , 1.0 MPI   , 2020   , Benzin   , Otomatik   , 998 cc   , 67 hp   , 18.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-kia-picanto-1-0-mpi/sahibinden-kia-picanto-1-0-mpi-2020-model/16646761,  137.900 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş ,"2020 Kia Picanto Live otomatik sıfır ayarında hatasız 18000 kmdemayıs 2020 trafiğe çıkış tarihiotomobilin ikinci sahibiyim, ekspertiz yaptırıp aldım ekspertizi mevcuttur, istenirse yeni ekspertiz yaptırılabilir.geçen eylül ayında bakım yapılmış garantisinin devam etmesi açısından önümüzdeki mayısta bakım yaptırılabilir.yeni otomobil aldığım için satıyorum.herhangi sorunu, kazası, hasarı, hasar kaydı, boyası veya değişeni yoktur.fiyatın makul olma nedeni evdeki beşinci otomobil olması ve araç fazlalığındandır.şehir içi ve şehir dışı yakıt tüketimi çok idealdir.multimedya, apple carplay, android auto ve birçok özellik ve donanım fazlasıyla mevcuttur.hayırlı olmasını diliyorum.mesaj ve telefonla iletişime geçebilirsiniz."
 16588843   , 03 Şubat 2021   , Renault   , Clio   , 0.9 TCe Joy   , 2020   , Benzin   , Düz   , 1200 cm3' e kadar   , 101 - 125 HP   , 17.500 km   ,https://www.arabam.com//ilan/sahibinden-satilik-renault-clio-0-9-tce-joy/sahibinden-renault-clio-0-9-tce-joy-2020-model/16588843,  129.999 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Toplam Tramer Tutarı:  0 TL  ,"Askeri Personelden Temiz Kullanılmış Hatasız Boyasız Tramersiz 5 Yıl Bayi Garantili 
 
2020 Model 0.9 Tce Joy Paket 
 
Hız sabitleyici
Yokuş kalkış desteği 
Android Ekran Tablet
Geri görüş Kamerası
Park sensörü
Mayar sinyaller Bağaj -Far
İç aydınlatma ledleri
 
Tarafımca bayiden taktırılan onca ekstralar..
Aracım yeni nesil turbo motor 1.6 arabadan farksızdır. Km başı uzun yol 27 kr şehir içi 34 kr yakmaktadır.
 
 "
 16565659   , 02 Şubat 2021   , Toyota   , Corolla   , 1.4 D-4D Comfort Extra   , 2012   , Dizel   , Düz   , 1364 cc   , 90 hp   , 226.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-toyota-corolla-1-4-d-4d-comfort-extra/sahibinden-toyota-corolla-1-4-d-4d-comfort-extra-2012-model/16565659,  122.500 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Arka Tampon:  Boyanmış  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Toplam Tramer Tutarı:  340 TL  ,"ilk sahibiyim, Aracın Periyodik Bakımları zamanında yapılmıştır,
Dijital klima, Sis farı,Araçta sigara içilmemiştir, Koltuklarda, Yer ve Tavan döşemesinde herhangi bir problem yok,
07/2020 akü ve 08/2020 lastikleri yenilenmiştir,
araç muayenesi 02/08/2021 tarihine kadar geçerlidir, 
değişen yok,
ön kaput ve sol arka kapı üzerinde dikkatle bakıldığında fark edilebilen lokal anahtar çiziği bulunmakta,(özellikle boyatılmamıştır)
 arka tampon boyanmasına bağlı 340 tl tramer kayıtlıdır, 
 "
 16530322   , 31 Ocak 2021   , Ford   , Focus   , 1.6 TDCi Titanium   , 2012   , Dizel   , Düz   , 1560 cc   , 115 hp   , 177.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-ford-focus-1-6-tdci-titanium/sahibinden-ford-focus-1-6-tdci-titanium-2012-model/16530322,  143.000 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş ,Konuşan paket orijinal km boya değişen hasar kaydı yok lastikler iyi masrafsız not citti alıcılar arasın 
 16514917   , 29 Ocak 2021   , Renault   , Clio   , 1.2 Authentique   , 2007   , Benzin   , Düz   , 1149 cc   , 75 hp   , 53.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-renault-clio-1-2-authentique/son-5-gun-galeriye-80-000-e-gidiyor-sahibinden-renault-clio-1-2-authentique-2007-model-istanbul/16514917,  82.500 TL  ,   Created by Arabam IT  Ön Tampon     Sağ Arka ÇamurlukMotor KaputuArka KaputTavanArka Tampon  Sağ Arka Çamurluk:  Orijinal  Arka Kaput:  Orijinal  Sol Arka Çamurluk:  Orijinal  Sağ Arka Kapı:  Orijinal  Sağ Ön Kapı:  Orijinal  Tavan:  Orijinal  Sol Arka Kapı:  Orijinal  Sol Ön Kapı:  Orijinal  Sağ Ön Çamurluk:  Orijinal  Motor Kaputu:  Orijinal  Sol Ön Çamurluk:  Orijinal  Ön Tampon:  Orijinal  Arka Tampon:  Orijinal  BelirtilmemişOrijinalBoyalıLokal BoyalıDeğişmiş   Tramer tutarı yok   ,Sitenin en temizi ve kusursuz aracı. Lütfen aldıktan sonra her ay servise uğrayacağınız araclarlarla kıyaslamayın. Tremer kaydı koktur kaza ve herhangi nokta boya güneş yanığı ve çalışmayan aksamı yoktur. Triger seti ve baski balata 25.000 km de degişti 4 lastik fren balata ve diskler yeni değişti tüm sıvı bakımlari yeni yapıldı. Hepsinin km ve tarihleri faturalariyla servisin adresini de vererek ibraz edebilirim. Tüm kitapcıkları ve yedek anahtarı mevcuttur. Araç garajda muhafaza edildi izmir istanbul arasinda kullanildi. Aracıma her türlü kefilim istediğiniz servis ekper e gösterbilirsiniz. Döşemelerde herhangi deforme yanık yırtık bulamassınız. sorunsuz gönül rahatlığiyla binebileceğiniz bir araçtir. Aile büyuyunce bize yetmez oldu daha büyük bir araç aldık. Bu yüzden satilmasinda acelem yok . çocuk koltuğü için servisde izofiks dahi taktirdim digerlerinde bu özelliği bulamazsıniz. Ayrica yakıt cimrisi bir araçtır bu yüzden lpg taktırmaya gerek bile duymadım.Her kez boya takıntısı olan aramasın der ben idda ediyorum özellikle boya takintısı olanlar arasin. Sağ alt marşpiyerde mantara sürtmeden dayı cok küçük bir ezik mevcut fotografıni resimlere ekledim. Orjinalliğini bozmamamk için düzelttirmedim. 07.2022 muayene geçerlilik tarihidir.TEKNİK ÖZELLİKLERYol bilgisayarıinmobilizer2 hava yastığıabs frenradyo cd çalar ( düğmelerde soyulma yoktur )hidrolik dreksiyonyükseklik ayarli dreksiyonön far ayari ve silecek sensörüHer şeyi acik açik yazdim bu yüzden gereksiz teklifler yapmayalim. kesin alıcılarla araba başında cüzi bir ikram olabilir.Şimdiden hayırlı olsun
 16485404   , 25 Ocak 2021   , Opel   , Corsa   , 1.4 Enjoy   , 2008   , LPG & Benzin   , Otomatik   , 1364 cc   , 90 hp   , 152.000 km   ,https://www.arabam.com//ilan/sahibinden-satilik-opel-corsa-1-4-enjoy/tam-otomatik/16485404,  99.750 TL  , Satıcı bu ilan için boya - değişen  - tramer bilgisi vermemiştir.Detaylı bilgi almak için satıcı ile iletişime geçebilirsiniz. ,"Aracım orijinal kilometredir. Corsanın tutulan Tam otomatik 1.4 benzin/ LPG li dolu paketlerinden enjoy pakettir . Dört aibag , çelik jant, sis farı , park sensörü gibi bir çok özellik VARDIR. Motorunda şanzıman da hiç bir sorun yoktur. Geri kaçırma yapmaz. İçerisinde koltuklarda leke yırtık sökük yanık kesinlikle YOKTUR. Yağ bakımı filitreler yeni değişti. Akü yenidir . Kışlık bakımı yapılmıştır . Şuanda yapılacak hiç bir masrafı YOKTUR . Güneş yanığı YOKTUR. Aracı görmeden kimse karar vermesin . Araçta üç parça değişen üç parçada boya vardır . Kesinlikle tavanında direklerinde şasesinde podyesinde darbe işlem YOKTUR. 2500 TL hasar kaydı VARDIR. Ağır hasar kaydı pert kaydı YOKTUR. TAKAS YOKTUR. Hayırlısı ne ise o olsun."
